X,Y,Z
-4.508695,8.871581,-57.709
-4.799047,8.574772,-57.709
-4.935984,8.381905,-57.709
-5.040571,8.200756,-57.709
-5.080633,8.104038,-57.709
-5.134771,7.901991,-57.709
-5.153002, 7.693613999999999,-57.709
-5.140022,7.224755,-57.709
-5.111487,7.105302,-57.709
-5.098167,6.899566,-57.709
-5.044029,6.69752,-57.709
-4.955628,6.507944,-57.709
-4.725838,6.190181,-57.709
-4.394908, 5.8592509999999995,-57.709
-4.202041,5.722313,-57.709
-4.020891, 5.617725999999999,-57.709
-3.84791, 5.5517710000000005,-57.709
-3.667943, 5.4678510000000005,-57.709
-3.445966,5.411969,-57.709
-3.311871,5.363162,-57.709
-3.105875,5.326839,-57.709
-2.635244,5.322273,-57.709
-2.426866,5.340504,-57.709
-2.22482,5.394642,-57.709
-1.962035,5.519647,-57.709
-1.79069, 5.6396239999999995,-57.709
-1.642782, 5.787532000000001,-57.709
-1.522804,5.958878,-57.709
-1.434404,6.148454,-57.709
-1.380266,6.3505,-57.709
-3.284936,5.14725,-57.409
-3.324751,5.16168,-57.409
-3.384936, 5.182119999999999,-57.409
-3.484936, 5.2014949999999995,-57.409
-3.584936,5.224723,-57.409
-3.684936,5.259008,-57.409
-3.69016,5.26168,-57.409
-3.784936,5.301367,-57.409
-3.884936,5.333336,-57.409
-3.933306,5.36168,-57.409
-3.984936,5.391743,-57.409
-4.084936,5.425692,-57.409
-4.142007, 5.461679999999999,-57.409
-4.184936,5.489457,-57.409
-4.284936,5.534499,-57.409
-4.321097,5.56168,-57.409
-4.384936,5.61099,-57.409
-4.44568,5.66168,-57.409
-4.484936,5.694438,-57.409
-4.566186,5.76168,-57.409
-4.584936,5.779121,-57.409
-4.671521,5.86168,-57.409
-4.684936,5.87543,-57.409
-4.762756, 5.961679999999999,-57.409
-4.784936,5.98606,-57.409
-4.842483,6.06168,-57.409
-4.884936,6.113206,-57.409
-4.923421,6.16168,-57.409
-4.963832,6.26168,-57.409
-4.984936,6.290189,-57.409
-5.030981,6.36168,-57.409
-5.084546, 6.461679999999999,-57.409
-5.084936,6.462223,-57.409
-5.134936,6.56168,-57.409
-5.178686,6.66168,-57.409
-5.184936, 6.672718999999999,-57.409
-5.222368,6.76168,-57.409
-5.244881,6.86168,-57.409
